"Name";"Bereich";"Information";"V.-Datum";"Relevanz";"session.sessionid=";"fts_search_list.selected";"fts_search_list.destHistoryId";"timestamp"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2018 bis zum 31.12.2018";"18.06.2019";"100%";"0d747c0b2dd5781887ce3d83356491d9";"1a1e4c6147e3824b";"60579";"Wed Jul  8 22:22:41 2020"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2017 bis zum 31.12.2017";"06.02.2019";"100%";"0d747c0b2dd5781887ce3d83356491d9";"b7ad146fb59fca79";"60579";"Wed Jul  8 22:22:41 2020"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2016 bis zum 31.12.2016";"14.03.2018";"99%";"0d747c0b2dd5781887ce3d83356491d9";"590dc3f1050dda0b";"60579";"Wed Jul  8 22:22:41 2020"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2015 bis zum 31.12.2015";"18.01.2017";"99%";"0d747c0b2dd5781887ce3d83356491d9";"7b5baa0cd29c936a";"60579";"Wed Jul  8 22:22:41 2020"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2014 bis zum 31.12.2014";"26.01.2016";"99%";"0d747c0b2dd5781887ce3d83356491d9";"e691812295680d7a";"60579";"Wed Jul  8 22:22:41 2020"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2013 bis zum 31.12.2013";"12.01.2015";"99%";"0d747c0b2dd5781887ce3d83356491d9";"947cdedac389ef19";"60579";"Wed Jul  8 22:22:41 2020"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2012 bis zum 31.12.2012";"11.11.2013";"99%";"0d747c0b2dd5781887ce3d83356491d9";"d23ee4db04d85a2c";"60579";"Wed Jul  8 22:22:41 2020"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2011 bis zum 31.12.2011";"08.05.2012";"99%";"0d747c0b2dd5781887ce3d83356491d9";"5a601833fa5cb66d";"60579";"Wed Jul  8 22:22:41 2020"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2010 bis zum 31.12.2010 Berichtigung der Veröffentlichung vom 18.11.2011";"13.04.2012";"99%";"0d747c0b2dd5781887ce3d83356491d9";"432af7e27e6a4c2f";"60579";"Wed Jul  8 22:22:41 2020"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2010 bis zum 31.12.2010 Berichtigt am 13.04.2012";"18.11.2011";"99%";"0d747c0b2dd5781887ce3d83356491d9";"f219e99f3a5079c8";"60579";"Wed Jul  8 22:22:41 2020"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2009 bis zum 31.12.2009";"15.10.2010";"99%";"0d747c0b2dd5781887ce3d83356491d9";"768226f4035d57fe";"60579";"Wed Jul  8 22:22:41 2020"
"M plus Managementgesellschaft zur Optimierung von Arbeitsbedingungen mbH Sankt Augustin";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2008 bis zum 31.12.2008";"03.08.2009";"99%";"0d747c0b2dd5781887ce3d83356491d9";"f3b77bba6b50f2cf";"60579";"Wed Jul  8 22:22:41 2020"
